title,company,description,onsite_remote,salary,location,criteria,posted_date,link,salary_low,salary_high,salary_lowR,salary_highR
Data Analytics Analyst,SAMSUNG SDS,"Responsibilities: • Analyze and scope requirements and create technical requirements; develop relevant use cases for Automation opportunities• Monitor and analyze data to maintain stability and consistency of maintaining data analytics tasks daily• Design, develop, and manage data analytics tools to automate various tasks such as emailing, scheduling, downloading data, and activating Excel macros• Design and create dashboards using Microsoft Excel, Power BI, Qlik Sense, and other web applications• Manage automation tasks such as: collecting data from various sources, aging delivery, and other functions as required.• Design and document technical specifications for data implementation projects• Develop test plans and test the new modules to ensure the software works as expected• Work collaboratively with director and other developers in the team through the execution of the project• Perform ad-hoc reporting and other job related duties, as required   Requirements/Qualifications: • Bachelor’s Degree required• 2+ years of Data Analytics or other relevant experience• 2+ years’ of development experience across multiple area (Python, VBA) is a plus• Experience with RPA tools is a plus• Excellent analytical and problem solving skills with strong work ethic• Master’s Degree preferred• Bilingual in English and Korean are a plus",onsite,"$5,800.00
            -
            $6,000.00","Plano, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analytics-analyst-at-samsung-sds-3363350668?refId=P6e6TBlPOInQXRfdhw0E8w%3D%3D&trackingId=Ab%2BLWfIqSXindivZ4LTGuQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,5800.0,6000.0,69600.0,72000.0
Data Analyst,KLA,"Company OverviewKLA is a global leader in diversified electronics for the semiconductor manufacturing ecosystem. Virtually every electronic device in the world is produced using our technologies. No laptop, smartphone, wearable device, voice-controlled gadget, flexible screen, VR device or smart car would have made it into your hands without us. KLA invents systems and solutions for the manufacturing of wafers and reticles, integrated circuits, packaging, printed circuit boards and flat panel displays. The innovative ideas and devices that are advancing humanity all begin with inspiration, research and development. KLA focuses more than average on innovation, and we invest 15% of sales back into R&D. Our expert teams of physicists, engineers, data scientists and problem-solvers work together with the world’s leading technology providers to accelerate the delivery of tomorrow’s electronic devices. Life here is exciting and our teams thrive on tackling really hard problems. There is never a dull moment with us.Group/DivisionThe Global Service Support Organization (GSS) team headquartered in Milpitas, CA is our service organization that consists of Service Sales and Marketing, Spares Supply Chain management, Field Operations, Engineering, Product Training, and Technical Support. The GSS organization partners with our field teams and customers in all business sectors to maintain the high performance and productivity of our products through a flexible portfolio of services. Our comprehensive services include proactive management of tools to identify and improve performance; expertise in optics, image processing and motion control with worldwide service engineers, 24/7 technical support teams and knowledge management systems; and an extensive parts network to ensure worldwide availability of parts.Job Description/Preferred QualificationsResponsibilities:Continuous improvement of spares demand forecast process: Our business supports a wide range of spare parts demand profiles across the fleet, from lumpy/sporadic to consistent/smooth, presenting a significant challenge in forecasting. Below is what you will be doing to drive improvements to our parts forecasting processes as follows:1. Supervise our planning system’s forecast accuracy, partner with others in the organization to drive forecast improvements accordingly:Diagnose forecast accuracy issues and demand anomalies, partner with our planning team on solutions to improve accuracy and/or mitigate riskIdentify common threads where forecasting accuracy needs improvementBased on the findings, partner with the integration team to refine the system forecast algorithm as needed2. Build forecast models based on parts life characteristics (applies to parts that have varying failure rates according to the age of the part):Perform analysis on part survival data (Kaplan-Meier survival curves and/or similar methods), identify customers/products/etc that behave differently as to be partitioned in forecast analysisBuild a regression fit to the survival data using statistical software packages to be fed into forecast simulationsReview with the part planner / engineering to settle on a forecast to be entered into the planning system3. Identify the main drivers in our spares delivery performance to be addressed: With over 10,000 transactions per month, it can be challenging to understand what is driving performance, what areas in the fleet to be concerned about, etc. In this role you will perform large scale experimentation building data driven models, using advanced analytics methods to extract value from our data.Characterize our demand transaction data to find common threads in performance degradationBuild tool sets and processes crafted for the planning organization to perform self-service analysis around root cause of performance degradationWork with the service and planning organization to investigate potential systemic issues that are weighing down performanceBuild simulation and regression tools to partition performance issues into operational gaps vs abnormal field demand patterns4. Influence product teams through presentation of data-based recommendations5. Work with IT to automate and release tool sets to support self-service analysisMinimum QualificationsBachelor's degree of 5 years OR Master's degree of 3 yearsStrong analytical skillsExperience with SQL languageExperience with statistical software, scripting languages, and packages (e.g., Python, R, MATLAB, SAS)Preferred Qualifications:Confirmed experience in conducting statistical analysis and building models with sophisticated scripting language such as Python, R, or other analytic toolsConsiderable experience in solving business problems with sophisticated analytical solutionsDatabase design, SQL a plusSupply chain experience / education a plusExperience writing requirements documents, translating business needs into technical specsExperience with Business Intelligence tools (Power BI, Tableau, Qlik, etc), experience with the Power BI / PowerPivot DAX language is a plusExperience with Snowflake a plusMinimum QualificationsBachelor’s degree with +5 years’ work experience, OR Master’s degree with +3 years’ work experience in relevant field. The company offers a competitive and comprehensive benefits package including but not limited to the following: medical, dental, vision, life, and other voluntary benefits, 401(K) including company matching, employee stock purchase program (ESPP), student debt assistance, tuition reimbursement program, financial planning benefits, employee assistance program (EAP), paid time off and paid company holidays, family care and bonding leave.KLA is proud to be an Equal Opportunity Employer. We do not discriminate on the basis of race, religion, color, national origin, sex, gender identity, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other status protected by applicable law. We will ensure that qualified individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment.",onsite,"$100,000.00
            -
            $120,000.00","Ann Arbor, MI","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst'}, {'Industries': 'Appliances, Electrical, and Electronics Manufacturing, Nanotechnology Research, and Semiconductor Manufacturing'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analyst-at-kla-3367042645?refId=P6e6TBlPOInQXRfdhw0E8w%3D%3D&trackingId=bbG29KEB875sWAh21bcINA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,100000.0,120000.0,100000.0,120000.0
Data Analyst,"AllTech Systems, Inc.","Overview • Liaise between the business and IT, eliciting and translating customer needs into system-specific objectives, identifying possible system enhancements or new systems to be created, and defining requirements  Responsibilities • Meets with business leaders and business analysts to discuss and elicit under-the-surface needs and translate them into specific system requirements and subsequent project objectives  • Identifies solutions for less complex, more common issues  • Independently creates prototype designs for components of applications or projects and writes basic documentation, such as test plans and scripts  • Defines project requirements and assists with estimating efforts to fulfill requirements  • Coaches junior resources in development of prototype designs for less complex projects  • Coordinates impact to vendor and company workflow for new products  • Responsible for test scenarios creation, some testing and test results review  • Assists with analysis of support ticket issues  Experiences • Moderate professional experience in financial services, cards, payments or another related field  • Understands MasterCard’s product delivery process  • Experience with data analytics and data insights, particularly as it relates to data visualizations • Experience with SQL • Experience with ETL • Experience in Java development a plus, but not required.",onsite,"$50.00
            -
            $60.00","O'Fallon, MO","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Financial Services'}]",2022-11-18,https://www.linkedin.com/jobs/view/data-analyst-at-alltech-systems-inc-3359898754?refId=P6e6TBlPOInQXRfdhw0E8w%3D%3D&trackingId=%2BvCBdSxFuquNGE0u0HoNHA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,50.0,60.0,104000.0,124800.0
Data Analyst,London Approach,"The ideal candidate for the Data Analyst/Financial Analyst position will use their passion for data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.Salary: $100-120kSchedule: 4 days a week onsite & 1 day remote (usually Friday)ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business' issuesDevelop clear visualizations to convey complicated data in a straightforward fashionCollaboratively build financial models and reportsReview and track trendsInvestigate and research discrepanciesMaintain system and code information in systemCompile and analyze dataPrepare and analyze operations and financialsBuild trend reportsQualificationsBachelor's or Master's degree in Accounting or Finance2+ years of relevant data analysis/financial analysis work",onsite,"$100,000.00
            -
            $120,000.00","Franklin, TN","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Finance'}, {'Industries': 'Hospitals and Health Care'}]",2022-11-21,https://www.linkedin.com/jobs/view/data-analyst-at-london-approach-3358861203?refId=MjFnrvDb9ztnl6bdvZDgIA%3D%3D&trackingId=eliGm4AToljgtNJRpc3dcA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,100000.0,120000.0,100000.0,120000.0
Data Analyst,London Approach,"The ideal candidate for the Data Analyst/Financial Analyst position will use their passion for data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.Salary: $100-120kSchedule: 4 days a week onsite & 1 day remote (usually Friday)ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business' issuesDevelop clear visualizations to convey complicated data in a straightforward fashionCollaboratively build financial models and reportsReview and track trendsInvestigate and research discrepanciesMaintain system and code information in systemCompile and analyze dataPrepare and analyze operations and financialsBuild trend reportsQualificationsBachelor's or Master's degree in Accounting or Finance2+ years of relevant data analysis/financial analysis work",onsite,"$100,000.00
            -
            $120,000.00","Franklin, TN","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Finance'}, {'Industries': 'Hospitals and Health Care'}]",2022-11-21,https://www.linkedin.com/jobs/view/data-analyst-at-london-approach-3358861203?refId=8ajhs5RZ0OQ%2BBI2UCjVxGA%3D%3D&trackingId=DaFIujRcrpAmA5iwJsqjQQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,100000.0,120000.0,100000.0,120000.0
Data Analyst,"Eva Garland Consulting, LLC","Reporting to the Director of Operations, the Data Analyst will provide data management support and report generation for all departments at EGC. The successful candidate should have a solid understanding of data administration tasks such as data entry, compiling reports from multiple sources, and data analysis. This position will also support the Accounts Receivable department through data migration to prepare and send invoices and statements. Familiarity with Microsoft Excel and Google sheets and ability to learn new systems as needed is required. Specific Job Duties:Provide detailed analyses of Company data using Microsoft Excel and Google sheets, to include pivot tables, lookups, and complex formulas, and Visual Basic.Generate reports of Company data in Excel, including charts and tables, to be presented to Company management.Learn new systems and software as needed, including SalesForce, LastPass, Endnote, ERM systems, to support multiple departments within the Company.Apply innovative thinking to optimize process for generating Company data needs.Provide IT helpdesk backup as necessary and assigned, including network support, hardware (computers and printers), email, and Microsoft Office and Google suite support.Perform quality assurance testing and validation to ensure completeness and accuracy of data.Evaluate accuracy of results and enact best practices to provide robust data collection and reporting.Job RequirementsTranslate, select, manipulate, integrate, and analyze data from multiple sources and systems.Extremely high attention to detail and accuracy.Able to work independently, as well working together as part of a team, across multiple disciplines/departments.Strong interpersonal, problem solving, verbal and written communications skills.Able to thrive in an environment with changing priorities.Provide exceptional customer service.Communicate well with management and users.Meet tight deadlines.Ensure that all data deliverables conform to the established departmental standards.Clearly convey, orally and in writing, technical information to a non-technical audience.Prefer candidates with BS/MS degree in Computer Science, Mathematics, or related field.Project Management Professional (PMP) or Certified Scrum Master (CSM) desired, but not required.About Eva Garland Consulting (EGC): EGC (www.evagarland.com) is an INC 5000 fastest-growing company, headquartered in Raleigh, NC. The firm specializes in helping clients secure and manage grant funding to advance their scientific innovations. The company has 45+ full-time employees, is located in a desirable North Hills office tower, and provides an award-winning workplace environment. EGC offers a competitive compensation and benefits package that reflects its commitment to fostering a diverse and supportive workplace. EGC is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or status as a protected veteran.As part of our effort to provide and maintain a safe and healthful workplace, Eva Garland Consulting requires new hires to be fully vaccinated against COVID-19. Individuals are considered fully vaccinated 2 weeks after their second dose of the Pfizer or Moderna vaccine, or 2 weeks after a single-dose of the Johnson & Johnson vaccine. New hires will be required to provide proof of vaccination. Individuals seeking an exemption from this requirement for medical or religious reasons will be able to request an accommodation form, which will be evaluated consistent with EGC policy and applicable law.",onsite,"$50,000.00
            -
            $55,000.00","Raleigh, NC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst, Information Technology, and Project Management'}, {'Industries': 'Business Consulting and Services'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analyst-at-eva-garland-consulting-llc-3370997321?refId=8ajhs5RZ0OQ%2BBI2UCjVxGA%3D%3D&trackingId=pxApRy7yMrvZFdXLaZzptQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,50000.0,55000.0,50000.0,55000.0
Data Analytics Analyst,SAMSUNG SDS,"Responsibilities: • Analyze and scope requirements and create technical requirements; develop relevant use cases for Automation opportunities• Monitor and analyze data to maintain stability and consistency of maintaining data analytics tasks daily• Design, develop, and manage data analytics tools to automate various tasks such as emailing, scheduling, downloading data, and activating Excel macros• Design and create dashboards using Microsoft Excel, Power BI, Qlik Sense, and other web applications• Manage automation tasks such as: collecting data from various sources, aging delivery, and other functions as required.• Design and document technical specifications for data implementation projects• Develop test plans and test the new modules to ensure the software works as expected• Work collaboratively with director and other developers in the team through the execution of the project• Perform ad-hoc reporting and other job related duties, as required   Requirements/Qualifications: • Bachelor’s Degree required• 2+ years of Data Analytics or other relevant experience• 2+ years’ of development experience across multiple area (Python, VBA) is a plus• Experience with RPA tools is a plus• Excellent analytical and problem solving skills with strong work ethic• Master’s Degree preferred• Bilingual in English and Korean are a plus",onsite,"$5,800.00
            -
            $6,000.00","Plano, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analytics-analyst-at-samsung-sds-3363350668?refId=8ajhs5RZ0OQ%2BBI2UCjVxGA%3D%3D&trackingId=eplxCLYOuxzhXhykn2SM0w%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,5800.0,6000.0,69600.0,72000.0
Data Analyst,"AllTech Systems, Inc.","Overview • Liaise between the business and IT, eliciting and translating customer needs into system-specific objectives, identifying possible system enhancements or new systems to be created, and defining requirements  Responsibilities • Meets with business leaders and business analysts to discuss and elicit under-the-surface needs and translate them into specific system requirements and subsequent project objectives  • Identifies solutions for less complex, more common issues  • Independently creates prototype designs for components of applications or projects and writes basic documentation, such as test plans and scripts  • Defines project requirements and assists with estimating efforts to fulfill requirements  • Coaches junior resources in development of prototype designs for less complex projects  • Coordinates impact to vendor and company workflow for new products  • Responsible for test scenarios creation, some testing and test results review  • Assists with analysis of support ticket issues  Experiences • Moderate professional experience in financial services, cards, payments or another related field  • Understands MasterCard’s product delivery process  • Experience with data analytics and data insights, particularly as it relates to data visualizations • Experience with SQL • Experience with ETL • Experience in Java development a plus, but not required.",onsite,"$50.00
            -
            $60.00","O'Fallon, MO","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Financial Services'}]",2022-11-18,https://www.linkedin.com/jobs/view/data-analyst-at-alltech-systems-inc-3359898754?refId=8ajhs5RZ0OQ%2BBI2UCjVxGA%3D%3D&trackingId=j4TNy8xWahJGxLHbW3kvlQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,50.0,60.0,104000.0,124800.0
Data Analyst,London Approach,"The ideal candidate for the Data Analyst/Financial Analyst position will use their passion for data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.Salary: $100-120kSchedule: 4 days a week onsite & 1 day remote (usually Friday)ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business' issuesDevelop clear visualizations to convey complicated data in a straightforward fashionCollaboratively build financial models and reportsReview and track trendsInvestigate and research discrepanciesMaintain system and code information in systemCompile and analyze dataPrepare and analyze operations and financialsBuild trend reportsQualificationsBachelor's or Master's degree in Accounting or Finance2+ years of relevant data analysis/financial analysis work",onsite,"$100,000.00
            -
            $120,000.00","Franklin, TN","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Finance'}, {'Industries': 'Hospitals and Health Care'}]",2022-11-21,https://www.linkedin.com/jobs/view/data-analyst-at-london-approach-3358861203?refId=3ghdJ9nm65mOFEkvQb4RcA%3D%3D&trackingId=KDWHqHxiRnT8oNuZqPr5bg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,100000.0,120000.0,100000.0,120000.0
Data Analyst,"Eva Garland Consulting, LLC","Reporting to the Director of Operations, the Data Analyst will provide data management support and report generation for all departments at EGC. The successful candidate should have a solid understanding of data administration tasks such as data entry, compiling reports from multiple sources, and data analysis. This position will also support the Accounts Receivable department through data migration to prepare and send invoices and statements. Familiarity with Microsoft Excel and Google sheets and ability to learn new systems as needed is required. Specific Job Duties:Provide detailed analyses of Company data using Microsoft Excel and Google sheets, to include pivot tables, lookups, and complex formulas, and Visual Basic.Generate reports of Company data in Excel, including charts and tables, to be presented to Company management.Learn new systems and software as needed, including SalesForce, LastPass, Endnote, ERM systems, to support multiple departments within the Company.Apply innovative thinking to optimize process for generating Company data needs.Provide IT helpdesk backup as necessary and assigned, including network support, hardware (computers and printers), email, and Microsoft Office and Google suite support.Perform quality assurance testing and validation to ensure completeness and accuracy of data.Evaluate accuracy of results and enact best practices to provide robust data collection and reporting.Job RequirementsTranslate, select, manipulate, integrate, and analyze data from multiple sources and systems.Extremely high attention to detail and accuracy.Able to work independently, as well working together as part of a team, across multiple disciplines/departments.Strong interpersonal, problem solving, verbal and written communications skills.Able to thrive in an environment with changing priorities.Provide exceptional customer service.Communicate well with management and users.Meet tight deadlines.Ensure that all data deliverables conform to the established departmental standards.Clearly convey, orally and in writing, technical information to a non-technical audience.Prefer candidates with BS/MS degree in Computer Science, Mathematics, or related field.Project Management Professional (PMP) or Certified Scrum Master (CSM) desired, but not required.About Eva Garland Consulting (EGC): EGC (www.evagarland.com) is an INC 5000 fastest-growing company, headquartered in Raleigh, NC. The firm specializes in helping clients secure and manage grant funding to advance their scientific innovations. The company has 45+ full-time employees, is located in a desirable North Hills office tower, and provides an award-winning workplace environment. EGC offers a competitive compensation and benefits package that reflects its commitment to fostering a diverse and supportive workplace. EGC is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or status as a protected veteran.As part of our effort to provide and maintain a safe and healthful workplace, Eva Garland Consulting requires new hires to be fully vaccinated against COVID-19. Individuals are considered fully vaccinated 2 weeks after their second dose of the Pfizer or Moderna vaccine, or 2 weeks after a single-dose of the Johnson & Johnson vaccine. New hires will be required to provide proof of vaccination. Individuals seeking an exemption from this requirement for medical or religious reasons will be able to request an accommodation form, which will be evaluated consistent with EGC policy and applicable law.",onsite,"$50,000.00
            -
            $55,000.00","Raleigh, NC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst, Information Technology, and Project Management'}, {'Industries': 'Business Consulting and Services'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analyst-at-eva-garland-consulting-llc-3370997321?refId=3ghdJ9nm65mOFEkvQb4RcA%3D%3D&trackingId=F9AgYYjUk4O%2BMUtkqKkgeA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,50000.0,55000.0,50000.0,55000.0
Data Analytics Analyst,SAMSUNG SDS,"Responsibilities: • Analyze and scope requirements and create technical requirements; develop relevant use cases for Automation opportunities• Monitor and analyze data to maintain stability and consistency of maintaining data analytics tasks daily• Design, develop, and manage data analytics tools to automate various tasks such as emailing, scheduling, downloading data, and activating Excel macros• Design and create dashboards using Microsoft Excel, Power BI, Qlik Sense, and other web applications• Manage automation tasks such as: collecting data from various sources, aging delivery, and other functions as required.• Design and document technical specifications for data implementation projects• Develop test plans and test the new modules to ensure the software works as expected• Work collaboratively with director and other developers in the team through the execution of the project• Perform ad-hoc reporting and other job related duties, as required   Requirements/Qualifications: • Bachelor’s Degree required• 2+ years of Data Analytics or other relevant experience• 2+ years’ of development experience across multiple area (Python, VBA) is a plus• Experience with RPA tools is a plus• Excellent analytical and problem solving skills with strong work ethic• Master’s Degree preferred• Bilingual in English and Korean are a plus",onsite,"$5,800.00
            -
            $6,000.00","Plano, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analytics-analyst-at-samsung-sds-3363350668?refId=3ghdJ9nm65mOFEkvQb4RcA%3D%3D&trackingId=jMwnvmSnsKA3v5rVLWE7Ow%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,5800.0,6000.0,69600.0,72000.0
Data Analyst,"AllTech Systems, Inc.","Overview • Liaise between the business and IT, eliciting and translating customer needs into system-specific objectives, identifying possible system enhancements or new systems to be created, and defining requirements  Responsibilities • Meets with business leaders and business analysts to discuss and elicit under-the-surface needs and translate them into specific system requirements and subsequent project objectives  • Identifies solutions for less complex, more common issues  • Independently creates prototype designs for components of applications or projects and writes basic documentation, such as test plans and scripts  • Defines project requirements and assists with estimating efforts to fulfill requirements  • Coaches junior resources in development of prototype designs for less complex projects  • Coordinates impact to vendor and company workflow for new products  • Responsible for test scenarios creation, some testing and test results review  • Assists with analysis of support ticket issues  Experiences • Moderate professional experience in financial services, cards, payments or another related field  • Understands MasterCard’s product delivery process  • Experience with data analytics and data insights, particularly as it relates to data visualizations • Experience with SQL • Experience with ETL • Experience in Java development a plus, but not required.",onsite,"$50.00
            -
            $60.00","O'Fallon, MO","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Financial Services'}]",2022-11-18,https://www.linkedin.com/jobs/view/data-analyst-at-alltech-systems-inc-3359898754?refId=3ghdJ9nm65mOFEkvQb4RcA%3D%3D&trackingId=HuUkUciWZr3B%2BuL%2BOk6LOg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,50.0,60.0,104000.0,124800.0
Data Analyst,London Approach,"The ideal candidate for the Data Analyst/Financial Analyst position will use their passion for data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.Salary: $100-120kSchedule: 4 days a week onsite & 1 day remote (usually Friday)ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business' issuesDevelop clear visualizations to convey complicated data in a straightforward fashionCollaboratively build financial models and reportsReview and track trendsInvestigate and research discrepanciesMaintain system and code information in systemCompile and analyze dataPrepare and analyze operations and financialsBuild trend reportsQualificationsBachelor's or Master's degree in Accounting or Finance2+ years of relevant data analysis/financial analysis work",onsite,"$100,000.00
            -
            $120,000.00","Franklin, TN","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Finance'}, {'Industries': 'Hospitals and Health Care'}]",2022-11-21,https://www.linkedin.com/jobs/view/data-analyst-at-london-approach-3358861203?refId=9BSzI87GTxfHugSHlCFceg%3D%3D&trackingId=xy%2BpgUgbRyVnnkwoIX%2FvhA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,100000.0,120000.0,100000.0,120000.0
Data Analyst,"Eva Garland Consulting, LLC","Reporting to the Director of Operations, the Data Analyst will provide data management support and report generation for all departments at EGC. The successful candidate should have a solid understanding of data administration tasks such as data entry, compiling reports from multiple sources, and data analysis. This position will also support the Accounts Receivable department through data migration to prepare and send invoices and statements. Familiarity with Microsoft Excel and Google sheets and ability to learn new systems as needed is required. Specific Job Duties:Provide detailed analyses of Company data using Microsoft Excel and Google sheets, to include pivot tables, lookups, and complex formulas, and Visual Basic.Generate reports of Company data in Excel, including charts and tables, to be presented to Company management.Learn new systems and software as needed, including SalesForce, LastPass, Endnote, ERM systems, to support multiple departments within the Company.Apply innovative thinking to optimize process for generating Company data needs.Provide IT helpdesk backup as necessary and assigned, including network support, hardware (computers and printers), email, and Microsoft Office and Google suite support.Perform quality assurance testing and validation to ensure completeness and accuracy of data.Evaluate accuracy of results and enact best practices to provide robust data collection and reporting.Job RequirementsTranslate, select, manipulate, integrate, and analyze data from multiple sources and systems.Extremely high attention to detail and accuracy.Able to work independently, as well working together as part of a team, across multiple disciplines/departments.Strong interpersonal, problem solving, verbal and written communications skills.Able to thrive in an environment with changing priorities.Provide exceptional customer service.Communicate well with management and users.Meet tight deadlines.Ensure that all data deliverables conform to the established departmental standards.Clearly convey, orally and in writing, technical information to a non-technical audience.Prefer candidates with BS/MS degree in Computer Science, Mathematics, or related field.Project Management Professional (PMP) or Certified Scrum Master (CSM) desired, but not required.About Eva Garland Consulting (EGC): EGC (www.evagarland.com) is an INC 5000 fastest-growing company, headquartered in Raleigh, NC. The firm specializes in helping clients secure and manage grant funding to advance their scientific innovations. The company has 45+ full-time employees, is located in a desirable North Hills office tower, and provides an award-winning workplace environment. EGC offers a competitive compensation and benefits package that reflects its commitment to fostering a diverse and supportive workplace. EGC is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or status as a protected veteran.As part of our effort to provide and maintain a safe and healthful workplace, Eva Garland Consulting requires new hires to be fully vaccinated against COVID-19. Individuals are considered fully vaccinated 2 weeks after their second dose of the Pfizer or Moderna vaccine, or 2 weeks after a single-dose of the Johnson & Johnson vaccine. New hires will be required to provide proof of vaccination. Individuals seeking an exemption from this requirement for medical or religious reasons will be able to request an accommodation form, which will be evaluated consistent with EGC policy and applicable law.",onsite,"$50,000.00
            -
            $55,000.00","Raleigh, NC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst, Information Technology, and Project Management'}, {'Industries': 'Business Consulting and Services'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analyst-at-eva-garland-consulting-llc-3370997321?refId=9BSzI87GTxfHugSHlCFceg%3D%3D&trackingId=J5MFN6tR%2FS6J2DNKX02%2B5Q%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,50000.0,55000.0,50000.0,55000.0
Data Analytics Analyst,SAMSUNG SDS,"Responsibilities: • Analyze and scope requirements and create technical requirements; develop relevant use cases for Automation opportunities• Monitor and analyze data to maintain stability and consistency of maintaining data analytics tasks daily• Design, develop, and manage data analytics tools to automate various tasks such as emailing, scheduling, downloading data, and activating Excel macros• Design and create dashboards using Microsoft Excel, Power BI, Qlik Sense, and other web applications• Manage automation tasks such as: collecting data from various sources, aging delivery, and other functions as required.• Design and document technical specifications for data implementation projects• Develop test plans and test the new modules to ensure the software works as expected• Work collaboratively with director and other developers in the team through the execution of the project• Perform ad-hoc reporting and other job related duties, as required   Requirements/Qualifications: • Bachelor’s Degree required• 2+ years of Data Analytics or other relevant experience• 2+ years’ of development experience across multiple area (Python, VBA) is a plus• Experience with RPA tools is a plus• Excellent analytical and problem solving skills with strong work ethic• Master’s Degree preferred• Bilingual in English and Korean are a plus",onsite,"$5,800.00
            -
            $6,000.00","Plano, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analytics-analyst-at-samsung-sds-3363350668?refId=9BSzI87GTxfHugSHlCFceg%3D%3D&trackingId=VV7fIiiLTi0zASaMadVAWA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,5800.0,6000.0,69600.0,72000.0
